"취업일자","연령","장애유형","중증여부","근무지역","취업직종대분류","연령대","장애유형_중증여부","월","근무지역분류"
"2020-01-01",64,"지체장애","경증","경북 포항시 남구","경호·경비직",6,"지체장애-경증","01","경북"
"2020-01-01",70,"지체장애","경증","경북 포항시 남구","경호·경비직",7,"지체장애-경증","01","경북"
"2020-11-14",47,"지체장애","중증","경남 창원시 의창구","제조 단순직",4,"지체장애-중증","11","경남"
"2020-03-02",25,"지적장애","중증","경남 창원시 의창구","제조 단순직",2,"지적장애-중증","03","경남"
"2020-07-01",64,"지체장애","경증","부산 연제구","경영·행정·사무직",6,"지체장애-경증","07","부산"
"2020-02-04",35,"정신장애","중증","부산 연제구","경영·행정·사무직",3,"정신장애-중증","02","부산"
"2020-03-01",58,"지체장애","경증","강원 원주시","청소 및 기타 개인서비스직",5,"지체장애-경증","03","강원"
"2020-02-03",46,"정신장애","중증","강원 원주시","청소 및 기타 개인서비스직",4,"정신장애-중증","02","강원"
"2020-02-03",68,"시각장애","경증","강원 원주시","청소 및 기타 개인서비스직",6,"시각장애-경증","02","강원"
"2020-02-03",55,"청각장애","중증","강원 원주시","청소 및 기타 개인서비스직",5,"청각장애-중증","02","강원"
"2020-02-03",51,"정신장애","중증","강원 원주시","청소 및 기타 개인서비스직",5,"정신장애-중증","02","강원"
"2020-03-01",32,"시각장애","중증","대전 서구","보건·의료직",3,"시각장애-중증","03","대전"
"2020-09-11",20,"지적장애","중증","경기 성남시 중원구","음식 서비스직",2,"지적장애-중증","09","경기"
"2020-09-22",61,"시각장애","중증","인천 부평구","보건·의료직",6,"시각장애-중증","09","인천"
"2020-07-06",50,"시각장애","중증","인천 서구","보건·의료직",5,"시각장애-중증","07","인천"
"2020-02-01",46,"지적장애","중증","세종특별자치시","제조 단순직",4,"지적장애-중증","02","세종"
"2020-03-01",23,"지적장애","중증","세종특별자치시","제조 단순직",2,"지적장애-중증","03","세종"
"2020-05-07",27,"지적장애","중증","서울 강남구","음식 서비스직",2,"지적장애-중증","05","서울"
"2020-05-26",43,"지적장애","중증","서울 강남구","음식 서비스직",4,"지적장애-중증","05","서울"
"2020-09-10",27,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","09","경기"
"2020-09-10",20,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","09","경기"
"2020-05-18",33,"지적장애","중증","경기 성남시 분당구","음식 서비스직",3,"지적장애-중증","05","경기"
"2020-06-01",40,"정신장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",4,"정신장애-중증","06","경기"
"2020-04-27",63,"지체장애","경증","경기 성남시 분당구","청소 및 기타 개인서비스직",6,"지체장애-경증","04","경기"
"2020-05-14",30,"시각장애","경증","경기 성남시 분당구","경영·행정·사무직",3,"시각장애-경증","05","경기"
"2020-06-01",28,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","06","경기"
"2020-12-11",21,"지적장애","중증","대전 대덕구","청소 및 기타 개인서비스직",2,"지적장애-중증","12","대전"
"2020-10-12",29,"지적장애","중증","대전 대덕구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대전"
"2020-11-04",28,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","11","경기"
"2020-11-04",21,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","11","경기"
"2020-11-04",20,"지적장애","중증","경기 성남시 분당구","청소 및 기타 개인서비스직",2,"지적장애-중증","11","경기"
"2020-06-12",24,"지적장애","중증","대전 대덕구","식품 가공·생산직",2,"지적장애-중증","06","대전"
"2020-06-12",24,"지적장애","중증","대전 대덕구","청소 및 기타 개인서비스직",2,"지적장애-중증","06","대전"
"2020-04-27",21,"지적장애","중증","광주 서구","청소 및 기타 개인서비스직",2,"지적장애-중증","04","광주"
"2020-03-26",35,"지체장애","경증","광주 서구","보건·의료직",3,"지체장애-경증","03","광주"
"2020-02-17",21,"지적장애","중증","광주 서구","보건·의료직",2,"지적장애-중증","02","광주"
"2020-12-03",59,"지체장애","중증","서울 영등포구","영업·판매직",5,"지체장애-중증","12","서울"
"2020-09-14",21,"지적장애","중증","광주 북구","경영·행정·사무직",2,"지적장애-중증","09","광주"
"2020-06-22",38,"지체장애","중증","대구 북구","경영·행정·사무직",3,"지체장애-중증","06","대구"
"2020-02-01",57,"시각장애","중증","경남 밀양시","보건·의료직",5,"시각장애-중증","02","경남"
"2020-08-10",21,"지적장애","중증","대전 대덕구","제조 단순직",2,"지적장애-중증","08","대전"
"2020-08-10",40,"지적장애","중증","대전 대덕구","제조 단순직",4,"지적장애-중증","08","대전"
"2020-05-06",59,"지체장애","경증","충남 천안시 서북구","경영·행정·사무직",5,"지체장애-경증","05","충남"
"2020-04-13",59,"지체장애","경증","충남 천안시 서북구","경영·행정·사무직",5,"지체장애-경증","04","충남"
"2020-03-24",25,"지체장애","경증","충남 천안시 서북구","경영·행정·사무직",2,"지체장애-경증","03","충남"
"2020-04-01",40,"지체장애","경증","대전 서구","경영·행정·사무직",4,"지체장애-경증","04","대전"
"2020-02-01",31,"지적장애","중증","광주 남구","식품 가공·생산직",3,"지적장애-중증","02","광주"
"2020-11-03",22,"지적장애","중증","광주 남구","제조 단순직",2,"지적장애-중증","11","광주"
"2020-11-03",22,"지적장애","중증","광주 남구","제조 단순직",2,"지적장애-중증","11","광주"
"2020-10-19",24,"지적장애","중증","광주 남구","제조 단순직",2,"지적장애-중증","10","광주"
"2020-03-02",40,"지적장애","중증","광주 남구","식품 가공·생산직",4,"지적장애-중증","03","광주"
"2020-06-01",46,"지적장애","중증","광주 남구","식품 가공·생산직",4,"지적장애-중증","06","광주"
"2020-02-03",31,"지적장애","중증","경기 평택시","청소 및 기타 개인서비스직",3,"지적장애-중증","02","경기"
"2020-07-30",54,"청각장애","경증","부산 사상구","돌봄 서비스직(간병·육아)",5,"청각장애-경증","07","부산"
"2020-09-01",20,"지적장애","중증","경기 군포시","청소 및 기타 개인서비스직",2,"지적장애-중증","09","경기"
"2020-09-01",24,"지적장애","중증","경기 군포시","청소 및 기타 개인서비스직",2,"지적장애-중증","09","경기"
"2020-01-02",32,"지적장애","중증","울산 동구","청소 및 기타 개인서비스직",3,"지적장애-중증","01","울산"
"2020-01-02",32,"지적장애","중증","울산 동구","청소 및 기타 개인서비스직",3,"지적장애-중증","01","울산"
"2020-01-02",22,"지적장애","중증","울산 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","01","울산"
"2020-12-14",28,"지적장애","중증","경남 진주시","관리직(임원·부서장)",2,"지적장애-중증","12","경남"
"2020-12-17",49,"지적장애","중증","부산 사상구","제조 단순직",4,"지적장애-중증","12","부산"
"2020-12-18",28,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",35,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","12","부산"
"2020-12-17",21,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",44,"지적장애","중증","부산 사상구","제조 단순직",4,"지적장애-중증","12","부산"
"2020-12-17",41,"지적장애","중증","부산 사상구","제조 단순직",4,"지적장애-중증","12","부산"
"2020-12-17",35,"정신장애","중증","부산 사상구","제조 단순직",3,"정신장애-중증","12","부산"
"2020-12-17",22,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",29,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",23,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",51,"정신장애","중증","부산 사상구","제조 단순직",5,"정신장애-중증","12","부산"
"2020-12-17",23,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",24,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",28,"정신장애","중증","부산 사상구","제조 단순직",2,"정신장애-중증","12","부산"
"2020-12-18",24,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","12","부산"
"2020-12-17",37,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","12","부산"
"2020-10-21",27,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-21",23,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-12",20,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-10-21",22,"정신장애","중증","부산 사상구","제조 단순직",2,"정신장애-중증","10","부산"
"2020-10-12",22,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-10-12",23,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-10-21",21,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-21",26,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-20",33,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","10","부산"
"2020-10-20",21,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-12",22,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-10-21",38,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","10","부산"
"2020-10-21",25,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-21",25,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","10","부산"
"2020-10-12",22,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-10-12",35,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",3,"지적장애-중증","10","대구"
"2020-10-12",23,"지적장애","중증","대구 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","10","대구"
"2020-04-01",24,"지적장애","중증","울산 동구","청소 및 기타 개인서비스직",2,"지적장애-중증","04","울산"
"2020-08-11",21,"지적장애","중증","경남 진주시","청소 및 기타 개인서비스직",2,"지적장애-중증","08","경남"
"2020-09-09",29,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","09","부산"
"2020-09-09",30,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","09","부산"
"2020-09-09",27,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","09","부산"
"2020-09-09",28,"지적장애","중증","부산 사상구","제조 단순직",2,"지적장애-중증","09","부산"
"2020-09-10",37,"지적장애","중증","부산 사상구","제조 단순직",3,"지적장애-중증","09","부산"
